Tabela 793 - População residente;;;
Variável - População residente (Pessoas);;;
ano;cod;mun;pop
2007;4205506;Fraiburgo (SC);34889
2007;4205555;Frei Rogério (SC);2655
2007;4205605;Galvão (SC);3493
2007;4205704;Garopaba (SC);16399
2007;4205803;Garuva (SC);13393
2007;4205902;Gaspar (SC);52428
2007;4206009;Governador Celso Ramos (SC);12175
2007;4206108;Grão-Pará (SC);6051
2007;4206207;Gravatal (SC);10510
2007;4206306;Guabiruba (SC);16095
2007;4206405;Guaraciaba (SC);10604
2007;4206504;Guaramirim (SC);29932
2007;4206603;Guarujá do Sul (SC);4711
2007;4206652;Guatambú (SC);4505
2007;4206702;Herval d'Oeste (SC);18942
2007;4206751;Ibiam (SC);1987
2007;4206801;Ibicaré (SC);3390
2007;4206900;Ibirama (SC);16716
2007;4207007;Içara (SC);54107
2007;4207106;Ilhota (SC);11552
2007;4207205;Imaruí (SC);11675
2007;4207304;Imbituba (SC);36231
2007;4207403;Imbuia (SC);5501
2007;4207502;Indaial (SC);47686
2007;4207577;Iomerê (SC);2558
2007;4207601;Ipira (SC);4705
2007;4207650;Iporã do Oeste (SC);8091
2007;4207684;Ipuaçu (SC);6566
2007;4207700;Ipumirim (SC);7118
2007;4207759;Iraceminha (SC);4261
2007;4207809;Irani (SC);9313
2007;4207858;Irati (SC);2025
2007;4207908;Irineópolis (SC);10287
2007;4208005;Itá (SC);6417
2007;4208104;Itaiópolis (SC);19752
2007;4208203;Itajaí (SC);163218
2007;4208302;Itapema (SC);33766
2007;4208401;Itapiranga (SC);15238
2007;4208450;Itapoá (SC);10719
2007;4208500;Ituporanga (SC);20577
2007;4208609;Jaborá (SC);4032
2007;4208708;Jacinto Machado (SC);10738
2007;4208807;Jaguaruna (SC);15668
2007;4208906;Jaraguá do Sul (SC);129973
2007;4208955;Jardinópolis (SC);1851
2007;4209003;Joaçaba (SC);24435
2007;4209102;Joinville (SC);487003
2007;4209151;José Boiteux (SC);4840
2007;4209177;Jupiá (SC);2134
2007;4209201;Lacerdópolis (SC);2190
2007;4209300;Lages (SC);161583
2007;4209409;Laguna (SC);50179
2007;4209458;Lajeado Grande (SC);1461
2007;4209508;Laurentino (SC);5483
2007;4209607;Lauro Müller (SC);13700
2007;4209706;Lebon Régis (SC);11735
2007;4209805;Leoberto Leal (SC);3589
2007;4209854;Lindóia do Sul (SC);4560
2007;4209904;Lontras (SC);9180
2007;4210001;Luiz Alves (SC);8986
2007;4210035;Luzerna (SC);5391
2007;4210050;Macieira (SC);1760
2007;4210100;Mafra (SC);51014
2007;4210209;Major Gercino (SC);2842
2007;4210308;Major Vieira (SC);7337
2007;4210407;Maracajá (SC);5909
2007;4210506;Maravilha (SC);21684
2007;4210555;Marema (SC);2282
2007;4210605;Massaranduba (SC);13777
2007;4210704;Matos Costa (SC);2818
2007;4210803;Meleiro (SC);6880
2007;4210852;Mirim Doce (SC);2545
2007;4210902;Modelo (SC);3772
2007;4211009;Mondaí (SC);9126
2007;4211058;Monte Carlo (SC);8854
2007;4211108;Monte Castelo (SC);8113
2007;4211207;Morro da Fumaça (SC);15426
2007;4211256;Morro Grande (SC);2727
2007;4211306;Navegantes (SC);52638
2007;4211405;Nova Erechim (SC);4118
2007;4211454;Nova Itaberaba (SC);4117
2007;4211504;Nova Trento (SC);11325
2007;4211603;Nova Veneza (SC);12536
2007;4211652;Novo Horizonte (SC);2902
2007;4211702;Orleans (SC);20859
2007;4211751;Otacílio Costa (SC);15693
2007;4211801;Ouro (SC);7095
2007;4211850;Ouro Verde (SC);2152
2007;4211876;Paial (SC);1821
2007;4211892;Painel (SC);2297
2007;4211900;Palhoça (SC);122471
2007;4212007;Palma Sola (SC);7942
2007;4212056;Palmeira (SC);2334
2007;4212106;Palmitos (SC);16061
2007;4212205;Papanduva (SC);17056
2007;4212239;Paraíso (SC);4195
2007;4212254;Passo de Torres (SC);5313
2007;4212270;Passos Maia (SC);4472
2007;4212304;Paulo Lopes (SC);6830
2007;4212403;Pedras Grandes (SC);4817
2007;4212502;Penha (SC);20868
2007;4212601;Peritiba (SC);2944
2007;4212700;Petrolândia (SC);6064
2007;4212809;Balneário Piçarras (SC);13760
2007;4212908;Pinhalzinho (SC);14691
2007;4213005;Pinheiro Preto (SC);2912
2007;4213104;Piratuba (SC);4570
2007;4213153;Planalto Alegre (SC);2639
2007;4213203;Pomerode (SC);25261
2007;4213302;Ponte Alta (SC);5080
2007;4213351;Ponte Alta do Norte (SC);3500
2007;4213401;Ponte Serrada (SC);11210
2007;4213500;Porto Belo (SC);13232
2007;4213609;Porto União (SC);32256
2007;4213708;Pouso Redondo (SC);13722
2007;4213807;Praia Grande (SC);7120
2007;4213906;Presidente Castello Branco (SC);1757
2007;4214003;Presidente Getúlio (SC);13651
2007;4214102;Presidente Nereu (SC);2259
2007;4214151;Princesa (SC);2604
2007;4214201;Quilombo (SC);10871
2007;4214300;Rancho Queimado (SC);2772
2007;4214409;Rio das Antas (SC);6054
2007;4214508;Rio do Campo (SC);6042
2007;4214607;Rio do Oeste (SC);6795
2007;4214706;Rio dos Cedros (SC);9685
2007;4214805;Rio do Sul (SC);56919
2007;4214904;Rio Fortuna (SC);4468
2007;4215000;Rio Negrinho (SC);42237
2007;4215059;Rio Rufino (SC);2433
2007;4215075;Riqueza (SC);4998
2007;4215109;Rodeio (SC);10773
2007;4215208;Romelândia (SC);5738
2007;4215307;Salete (SC);7432
2007;4215356;Saltinho (SC);4072
2007;4215406;Salto Veloso (SC);4172
2007;4215455;Sangão (SC);10300
2007;4215505;Santa Cecília (SC);15311
2007;4215554;Santa Helena (SC);2437
2007;4215604;Santa Rosa de Lima (SC);2031
2007;4215653;Santa Rosa do Sul (SC);7949
2007;4215679;Santa Terezinha (SC);9025
2007;4215687;Santa Terezinha do Progresso (SC);3044
2007;4215695;Santiago do Sul (SC);1450
2007;4215703;Santo Amaro da Imperatriz (SC);17602
2007;4215752;São Bernardino (SC);2653
2007;4215802;São Bento do Sul (SC);72548
2007;4215901;São Bonifácio (SC);3178
2007;4216008;São Carlos (SC);10372
2007;4216057;São Cristóvão do Sul (SC);4850
2007;4216107;São Domingos (SC);9346
2007;4216206;São Francisco do Sul (SC);37613
2007;4216255;São João do Oeste (SC);6020
2007;4216305;São João Batista (SC);22089
2007;4216354;São João do Itaperiú (SC);3289
2007;4216404;São João do Sul (SC);6916
2007;4216503;São Joaquim (SC);24058
2007;4216602;São José (SC);196887
2007;4216701;São José do Cedro (SC);13699
2007;4216800;São José do Cerrito (SC);10304
2007;4216909;São Lourenço do Oeste (SC);21799
2007;4217006;São Ludgero (SC);10246
2007;4217105;São Martinho (SC);3194
2007;4217154;São Miguel da Boa Vista (SC);1972
2007;4217204;São Miguel do Oeste (SC);33806
2007;4217253;São Pedro de Alcântara (SC);4765
2007;4217303;Saudades (SC);8587
2007;4217402;Schroeder (SC);12776
2007;4217501;Seara (SC);17121
2007;4217550;Serra Alta (SC);3200
2007;4217600;Siderópolis (SC);12470
2007;4217709;Sombrio (SC);24424
2007;4217758;Sul Brasil (SC);3061
2007;4217808;Taió (SC);16838
2007;4217907;Tangará (SC);8410
2007;4217956;Tigrinhos (SC);1741
2007;4218004;Tijucas (SC);27804
2007;4218103;Timbé do Sul (SC);5133
2007;4218202;Timbó (SC);33326
2007;4218251;Timbó Grande (SC);6979
2007;4218301;Três Barras (SC);17937
2007;4218350;Treviso (SC);3498
2007;4218400;Treze de Maio (SC);6599
2007;4218509;Treze Tílias (SC);5641
2007;4218608;Trombudo Central (SC);6221
2007;4218707;Tubarão (SC);92569
2007;4218756;Tunápolis (SC);4650
2007;4218806;Turvo (SC);11031
2007;4218855;União do Oeste (SC);3058
2007;4218905;Urubici (SC);10439
2007;4218954;Urupema (SC);2501
2007;4219002;Urussanga (SC);18588
2007;4219101;Vargeão (SC);3560
2007;4219150;Vargem (SC);3110
2007;4219176;Vargem Bonita (SC);4321
2007;4219200;Vidal Ramos (SC);5981
2007;4219309;Videira (SC);44479
2007;4219358;Vitor Meireles (SC);5563
2007;4219408;Witmarsum (SC);3431
2007;4219507;Xanxerê (SC);40228
2007;4219606;Xavantina (SC);4218
2007;4219705;Xaxim (SC);24318
2007;4219853;Zortéa (SC);2868
2007;4300034;Aceguá (RS);4138
2007;4300059;Água Santa (RS);3565
2007;4300109;Agudo (RS);16714
2007;4300208;Ajuricaba (RS);7261
2007;4300307;Alecrim (RS);7357
2007;4300406;Alegrete (RS);78188
2007;4300455;Alegria (RS);4789
2007;4300471;Almirante Tamandaré do Sul (RS);2158
2007;4300505;Alpestre (RS);8972
2007;4300554;Alto Alegre (RS);1940
2007;4300570;Alto Feliz (RS);2934
2007;4300604;Alvorada (RS);207142
2007;4300638;Amaral Ferrador (RS);6232
2007;4300646;Ametista do Sul (RS);8058
2007;4300661;André da Rocha (RS);1206
2007;4300703;Anta Gorda (RS);6163
2007;4300802;Antônio Prado (RS);13591
2007;4300851;Arambaré (RS);3825
2007;4300877;Araricá (RS);4781
2007;4300901;Aratiba (RS);6616
2007;4301008;Arroio do Meio (RS);18079
2007;4301057;Arroio do Sal (RS);6635
2007;4301073;Arroio do Padre (RS);2734
2007;4301107;Arroio dos Ratos (RS);13619
2007;4301206;Arroio do Tigre (RS);12638
2007;4301305;Arroio Grande (RS);18358
2007;4301404;Arvorezinha (RS);10210
2007;4301503;Augusto Pestana (RS);7273
2007;4301552;Áurea (RS);3715
2007;4301602;Bagé (RS);112550
2007;4301636;Balneário Pinhal (RS);10517
2007;4301651;Barão (RS);5293
2007;4301701;Barão de Cotegipe (RS);6519
2007;4301750;Barão do Triunfo (RS);6924
2007;4301800;Barracão (RS);5306
2007;4301859;Barra do Guarita (RS);2969
2007;4301875;Barra do Quaraí (RS);3776
2007;4301909;Barra do Ribeiro (RS);11478
2007;4301925;Barra do Rio Azul (RS);2028
2007;4301958;Barra Funda (RS);2338
2007;4302006;Barros Cassal (RS);11450
2007;4302055;Benjamin Constant do Sul (RS);2256
2007;4302105;Bento Gonçalves (RS);100643
2007;4302154;Boa Vista das Missões (RS);2066
2007;4302204;Boa Vista do Buricá (RS);6468
2007;4302220;Boa Vista do Cadeado (RS);2447
2007;4302238;Boa Vista do Incra (RS);2447
2007;4302253;Boa Vista do Sul (RS);2663
2007;4302303;Bom Jesus (RS);11843
2007;4302352;Bom Princípio (RS);10910
2007;4302378;Bom Progresso (RS);2441
2007;4302402;Bom Retiro do Sul (RS);11130
2007;4302451;Boqueirão do Leão (RS);7825
2007;4302501;Bossoroca (RS);7652
2007;4302584;Bozano (RS);2296
2007;4302600;Braga (RS);3826
2007;4302659;Brochier (RS);4701
2007;4302709;Butiá (RS);19717
2007;4302808;Caçapava do Sul (RS);32574
2007;4302907;Cacequi (RS);13629
2007;4303004;Cachoeira do Sul (RS);84629
2007;4303103;Cachoeirinha (RS);112603
2007;4303202;Cacique Doble (RS);4824
2007;4303301;Caibaté (RS);5080
2007;4303400;Caiçara (RS);5184
2007;4303509;Camaquã (RS);60563
2007;4303558;Camargo (RS);2471
2007;4303608;Cambará do Sul (RS);6959
2007;4303673;Campestre da Serra (RS);3205
2007;4303707;Campina das Missões (RS);6342
2007;4303806;Campinas do Sul (RS);5588
2007;4303905;Campo Bom (RS);56595
2007;4304002;Campo Novo (RS);5581
2007;4304101;Campos Borges (RS);3564
2007;4304200;Candelária (RS);29444
2007;4304309;Cândido Godói (RS);6634
2007;4304358;Candiota (RS);8236
2007;4304408;Canela (RS);38318
2007;4304507;Canguçu (RS);53547
2007;4304606;Canoas (RS);326458
2007;4304614;Canudos do Vale (RS);1941
2007;4304622;Capão Bonito do Sul (RS);1837
2007;4304630;Capão da Canoa (RS);37405
2007;4304655;Capão do Cipó (RS);3180
2007;4304663;Capão do Leão (RS);23655
2007;4304671;Capivari do Sul (RS);3339
2007;4304689;Capela de Santana (RS);10950
2007;4304697;Capitão (RS);2595
2007;4304705;Carazinho (RS);58196
2007;4304713;Caraá (RS);7131
2007;4304804;Carlos Barbosa (RS);23960
2007;4304853;Carlos Gomes (RS);1719
2007;4304903;Casca (RS);8381
2007;4304952;Caseiros (RS);2989
2007;4305009;Catuípe (RS);9499
2007;4305108;Caxias do Sul (RS);399038
2007;4305116;Centenário (RS);3026
2007;4305124;Cerrito (RS);6629
2007;4305132;Cerro Branco (RS);4465
2007;4305157;Cerro Grande (RS);2577
2007;4305173;Cerro Grande do Sul (RS);9233
2007;4305207;Cerro Largo (RS);12484
2007;4305306;Chapada (RS);9440
2007;4305355;Charqueadas (RS);33705
2007;4305371;Charrua (RS);3581
2007;4305405;Chiapetta (RS);4078
2007;4305439;Chuí (RS);5278
2007;4305447;Chuvisca (RS);4874
2007;4305454;Cidreira (RS);10883
2007;4305504;Ciríaco (RS);4945
2007;4305587;Colinas (RS);2404
2007;4305603;Colorado (RS);3744
2007;4305702;Condor (RS);6607
2007;4305801;Constantina (RS);9842
2007;4305835;Coqueiro Baixo (RS);1566
2007;4305850;Coqueiros do Sul (RS);3106
2007;4305871;Coronel Barros (RS);2441
2007;4305900;Coronel Bicaco (RS);7873
2007;4305934;Coronel Pilar (RS);1658
2007;4305959;Cotiporã (RS);4577
2007;4305975;Coxilha (RS);2916
2007;4306007;Crissiumal (RS);14726
2007;4306056;Cristal (RS);7026
2007;4306072;Cristal do Sul (RS);2967
2007;4306106;Cruz Alta (RS);63450
2007;4306130;Cruzaltense (RS);2273
2007;4306205;Cruzeiro do Sul (RS);12171
2007;4306304;David Canabarro (RS);4704
2007;4306320;Derrubadas (RS);3378
2007;4306353;Dezesseis de Novembro (RS);2968
2007;4306379;Dilermando de Aguiar (RS);3129
2007;4306403;Dois Irmãos (RS);24815
2007;4306429;Dois Irmãos das Missões (RS);2362
2007;4306452;Dois Lajeados (RS);3334
2007;4306502;Dom Feliciano (RS);14504
2007;4306551;Dom Pedro de Alcântara (RS);2728
2007;4306601;Dom Pedrito (RS);38148
2007;4306700;Dona Francisca (RS);3572
2007;4306734;Doutor Maurício Cardoso (RS);5494
2007;4306759;Doutor Ricardo (RS);2053
2007;4306767;Eldorado do Sul (RS);31316
2007;4306809;Encantado (RS);19536
2007;4306908;Encruzilhada do Sul (RS);24152
2007;4306924;Engenho Velho (RS);1584
2007;4306932;Entre-Ijuís (RS);9126
2007;4306957;Entre Rios do Sul (RS);3101
2007;4306973;Erebango (RS);2881
2007;4307005;Erechim (RS);92945
2007;4307054;Ernestina (RS);3010
2007;4307104;Herval (RS);6873
2007;4307203;Erval Grande (RS);5294
2007;4307302;Erval Seco (RS);8212
2007;4307401;Esmeralda (RS);3234
2007;4307450;Esperança do Sul (RS);3445
2007;4307500;Espumoso (RS);14991
2007;4307559;Estação (RS);6086
2007;4307609;Estância Velha (RS);40740
2007;4307708;Esteio (RS);78816
2007;4307807;Estrela (RS);29071
2007;4307815;Estrela Velha (RS);3659
2007;4307831;Eugênio de Castro (RS);3057
2007;4307864;Fagundes Varela (RS);2508
2007;4307906;Farroupilha (RS);59871
2007;4308003;Faxinal do Soturno (RS);6343
2007;4308052;Faxinalzinho (RS);2613
2007;4308078;Fazenda Vilanova (RS);3068
2007;4308102;Feliz (RS);11679
2007;4308201;Flores da Cunha (RS);25307
2007;4308250;Floriano Peixoto (RS);2148
2007;4308300;Fontoura Xavier (RS);11074
2007;4308409;Formigueiro (RS);7116
2007;4308433;Forquetinha (RS);2548
2007;4308458;Fortaleza dos Valos (RS);4597
2007;4308508;Frederico Westphalen (RS);27308
2007;4308607;Garibaldi (RS);28791
2007;4308656;Garruchos (RS);3457
2007;4308706;Gaurama (RS);6108
2007;4308805;General Câmara (RS);8782
2007;4308854;Gentil (RS);1579
2007;4308904;Getúlio Vargas (RS);15961
2007;4309001;Giruá (RS);17070
2007;4309050;Glorinha (RS);6908
2007;4309100;Gramado (RS);31652
2007;4309126;Gramado dos Loureiros (RS);2370
2007;4309159;Gramado Xavier (RS);3911
2007;4309209;Gravataí (RS);261150
2007;4309258;Guabiju (RS);1669
2007;4309308;Guaíba (RS);93578
2007;4309407;Guaporé (RS);21421
2007;4309506;Guarani das Missões (RS);8331
2007;4309555;Harmonia (RS);3658
2007;4309571;Herveiras (RS);2825
2007;4309605;Horizontina (RS);18305
2007;4309654;Hulha Negra (RS);6030
2007;4309704;Humaitá (RS);4923
2007;4309753;Ibarama (RS);4331
2007;4309803;Ibiaçá (RS);4681
2007;4309902;Ibiraiaras (RS);7094
2007;4309951;Ibirapuitã (RS);4182
2007;4310009;Ibirubá (RS);18690
2007;4310108;Igrejinha (RS);31113
2007;4310207;Ijuí (RS);76739
2007;4310306;Ilópolis (RS);4202
2007;4310330;Imbé (RS);14940
2007;4310363;Imigrante (RS);3013
2007;4310405;Independência (RS);6679
2007;4310413;Inhacorá (RS);2290
2007;4310439;Ipê (RS);5875
2007;4310462;Ipiranga do Sul (RS);1983
2007;4310504;Iraí (RS);8468
2007;4310538;Itaara (RS);4633
2007;4310553;Itacurubi (RS);3568
2007;4310579;Itapuca (RS);2454
2007;4310603;Itaqui (RS);36361
2007;4310652;Itati (RS);2677
2007;4310702;Itatiba do Sul (RS);4574
2007;4310751;Ivorá (RS);2378
2007;4310801;Ivoti (RS);18517
2007;4310850;Jaboticaba (RS);4173
2007;4310876;Jacuizinho (RS);2619
2007;4310900;Jacutinga (RS);3567
2007;4311007;Jaguarão (RS);27944
2007;4311106;Jaguari (RS);11626
2007;4311122;Jaquirana (RS);4404
2007;4311130;Jari (RS);3692
2007;4311155;Jóia (RS);8279
2007;4311205;Júlio de Castilhos (RS);19541
2007;4311239;Lagoa Bonita do Sul (RS);2617
2007;4311254;Lagoão (RS);6389
2007;4311270;Lagoa dos Três Cantos (RS);1590
2007;4311304;Lagoa Vermelha (RS);27434
2007;4311403;Lajeado (RS);67474
2007;4311429;Lajeado do Bugre (RS);2536
2007;4311502;Lavras do Sul (RS);8115
2007;4311601;Liberato Salzano (RS);6102
2007;4311627;Lindolfo Collor (RS);5279
2007;4311643;Linha Nova (RS);1488
2007;4311700;Machadinho (RS);5503
2007;4311718;Maçambará (RS);4415
2007;4311734;Mampituba (RS);2926
2007;4311759;Manoel Viana (RS);6784
2007;4311775;Maquiné (RS);7374
2007;4311791;Maratá (RS);2444
2007;4311809;Marau (RS);33778
2007;4311908;Marcelino Ramos (RS);5372
2007;4311981;Mariana Pimentel (RS);3964
2007;4312005;Mariano Moro (RS);2284
2007;4312054;Marques de Souza (RS);4043
2007;4312104;Mata (RS);5291
2007;4312138;Mato Castelhano (RS);2608
2007;4312153;Mato Leitão (RS);3585
2007;4312179;Mato Queimado (RS);1865
2007;4312203;Maximiliano de Almeida (RS);5059
2007;4312252;Minas do Leão (RS);7728
2007;4312302;Miraguaí (RS);4869
2007;4312351;Montauri (RS);1583
2007;4312377;Monte Alegre dos Campos (RS);3122
2007;4312385;Monte Belo do Sul (RS);2766
2007;4312401;Montenegro (RS);56790
2007;4312427;Mormaço (RS);2578
2007;4312443;Morrinhos do Sul (RS);3241
2007;4312450;Morro Redondo (RS);6199
2007;4312476;Morro Reuter (RS);5599
2007;4312500;Mostardas (RS);11903
2007;4312609;Muçum (RS);4574
2007;4312617;Muitos Capões (RS);2969
2007;4312625;Muliterno (RS);1800
2007;4312658;Não-Me-Toque (RS);15228
2007;4312674;Nicolau Vergueiro (RS);1759
2007;4312708;Nonoai (RS);12327
2007;4312757;Nova Alvorada (RS);3058
2007;4312807;Nova Araçá (RS);3775
2007;4312906;Nova Bassano (RS);8683
2007;4312955;Nova Boa Vista (RS);2083
2007;4313003;Nova Bréscia (RS);3162
2007;4313011;Nova Candelária (RS);2739
2007;4313037;Nova Esperança do Sul (RS);4775
2007;4313060;Nova Hartz (RS);16688
2007;4313086;Nova Pádua (RS);2484
2007;4313102;Nova Palma (RS);6432
2007;4313201;Nova Petrópolis (RS);17747
2007;4313300;Nova Prata (RS);22257
2007;4313334;Nova Ramada (RS);2461
2007;4313359;Nova Roma do Sul (RS);3490
2007;4313375;Nova Santa Rita (RS);20591
2007;4313391;Novo Cabrais (RS);3766
2007;4313409;Novo Hamburgo (RS);253067
2007;4313425;Novo Machado (RS);4246
2007;4313441;Novo Tiradentes (RS);2331
2007;4313466;Novo Xingu (RS);1858
2007;4313490;Novo Barreiro (RS);3858
2007;4313508;Osório (RS);39290
2007;4313607;Paim Filho (RS);4480
2007;4313656;Palmares do Sul (RS);11423
2007;4313706;Palmeira das Missões (RS);33846
2007;4313805;Palmitinho (RS);6905
2007;4313904;Panambi (RS);36360
2007;4313953;Pantano Grande (RS);9816
2007;4314001;Paraí (RS);6577
2007;4314027;Paraíso do Sul (RS);7346
2007;4314035;Pareci Novo (RS);3151
2007;4314050;Parobé (RS);48713
2007;4314068;Passa Sete (RS);4996
2007;4314076;Passo do Sobrado (RS);5967
2007;4314100;Passo Fundo (RS);183300
2007;4314134;Paulo Bento (RS);2090
2007;4314159;Paverama (RS);7616
2007;4314175;Pedras Altas (RS);2546
2007;4314209;Pedro Osório (RS);8039
2007;4314308;Pejuçara (RS);3900
2007;4314407;Pelotas (RS);339934
2007;4314423;Picada Café (RS);4824
2007;4314456;Pinhal (RS);2362
2007;4314464;Pinhal da Serra (RS);2058
2007;4314472;Pinhal Grande (RS);4496
2007;4314498;Pinheirinho do Vale (RS);4411
2007;4314506;Pinheiro Machado (RS);12939
2007;4314555;Pirapó (RS);2988
2007;4314605;Piratini (RS);20225
2007;4314704;Planalto (RS);10589
2007;4314753;Poço das Antas (RS);1976
2007;4314779;Pontão (RS);3904
2007;4314787;Ponte Preta (RS);1840
2007;4314803;Portão (RS);28583
2007;4314902;Porto Alegre (RS);1420667
2007;4315008;Porto Lucena (RS);5631
2007;4315057;Porto Mauá (RS);2565
2007;4315073;Porto Vera Cruz (RS);2084
2007;4315107;Porto Xavier (RS);10857
2007;4315131;Pouso Novo (RS);1992
2007;4315149;Presidente Lucena (RS);2355
2007;4315156;Progresso (RS);6210
2007;4315172;Protásio Alves (RS);2114
2007;4315206;Putinga (RS);4192
2007;4315305;Quaraí (RS);22552
2007;4315313;Quatro Irmãos (RS);1735
2007;4315321;Quevedos (RS);2732
2007;4315354;Quinze de Novembro (RS);3561
2007;4315404;Redentora (RS);9600
2007;4315453;Relvado (RS);2196
2007;4315503;Restinga Sêca (RS);15595
2007;4315552;Rio dos Índios (RS);4202
2007;4315602;Rio Grande (RS);194351
2007;4315701;Rio Pardo (RS);37704
2007;4315750;Riozinho (RS);4406
2007;4315800;Roca Sales (RS);9922
2007;4315909;Rodeio Bonito (RS);5698
2007;4315958;Rolador (RS);2795
2007;4316006;Rolante (RS);19213
2007;4316105;Ronda Alta (RS);9654
2007;4316204;Rondinha (RS);5674
2007;4316303;Roque Gonzales (RS);7297
2007;4316402;Rosário do Sul (RS);40509
2007;4316428;Sagrada Família (RS);2595
2007;4316436;Saldanha Marinho (RS);2982
2007;4316451;Salto do Jacuí (RS);12154
2007;4316477;Salvador das Missões (RS);2601
2007;4316501;Salvador do Sul (RS);6644
2007;4316600;Sananduva (RS);14714
2007;4316709;Santa Bárbara do Sul (RS);9122
2007;4316733;Santa Cecília do Sul (RS);1716
2007;4316758;Santa Clara do Sul (RS);5471
2007;4316808;Santa Cruz do Sul (RS);115857
2007;4316907;Santa Maria (RS);263403
2007;4316956;Santa Maria do Herval (RS);6173
2007;4316972;Santa Margarida do Sul (RS);2163
2007;4317004;Santana da Boa Vista (RS);8599
2007;4317103;Sant'Ana do Livramento (RS);83479
2007;4317202;Santa Rosa (RS);64113
2007;4317251;Santa Tereza (RS);1815
2007;4317301;Santa Vitória do Palmar (RS);31183
2007;4317400;Santiago (RS);49558
2007;4317509;Santo Ângelo (RS);73800
2007;4317558;Santo Antônio do Palma (RS);2216
2007;4317608;Santo Antônio da Patrulha (RS);37910
2007;4317707;Santo Antônio das Missões (RS);11863
2007;4317756;Santo Antônio do Planalto (RS);2029
2007;4317806;Santo Augusto (RS);13622
2007;4317905;Santo Cristo (RS);14280
2007;4317954;Santo Expedito do Sul (RS);2614
2007;4318002;São Borja (RS);61834
2007;4318051;São Domingos do Sul (RS);2854
2007;4318101;São Francisco de Assis (RS);19523
2007;4318200;São Francisco de Paula (RS);21278
2007;4318309;São Gabriel (RS);57978
2007;4318408;São Jerônimo (RS);20506
2007;4318424;São João da Urtiga (RS);4946
2007;4318432;São João do Polêsine (RS);2702
2007;4318440;São Jorge (RS);2764
2007;4318457;São José das Missões (RS);2952
2007;4318465;São José do Herval (RS);2479
2007;4318481;São José do Hortêncio (RS);3883
2007;4318499;São José do Inhacorá (RS);2132
2007;4318507;São José do Norte (RS);24905
2007;4318606;São José do Ouro (RS);6973
2007;4318614;São José do Sul (RS);1899
2007;4318622;São José dos Ausentes (RS);3180
2007;4318705;São Leopoldo (RS);207721
2007;4318804;São Lourenço do Sul (RS);42339
2007;4318903;São Luiz Gonzaga (RS);34487
2007;4319000;São Marcos (RS);19641
2007;4319109;São Martinho (RS);5853
2007;4319125;São Martinho da Serra (RS);3409
2007;4319158;São Miguel das Missões (RS);7382
2007;4319208;São Nicolau (RS);5909
2007;4319307;São Paulo das Missões (RS);6690
2007;4319356;São Pedro da Serra (RS);3117
2007;4319364;São Pedro das Missões (RS);1939
2007;4319372;São Pedro do Butiá (RS);2744
2007;4319406;São Pedro do Sul (RS);16613
2007;4319505;São Sebastião do Caí (RS);20359
2007;4319604;São Sepé (RS);23787
2007;4319703;São Valentim (RS);3919
2007;4319711;São Valentim do Sul (RS);2230
2007;4319737;São Valério do Sul (RS);2635
2007;4319752;São Vendelino (RS);1794
2007;4319802;São Vicente do Sul (RS);8361
2007;4319901;Sapiranga (RS);73979
2007;4320008;Sapucaia do Sul (RS);122231
2007;4320107;Sarandi (RS);20415
2007;4320206;Seberi (RS);10870
2007;4320230;Sede Nova (RS);2968
2007;4320263;Segredo (RS);7022
2007;4320305;Selbach (RS);4773
2007;4320321;Senador Salgado Filho (RS);2861
2007;4320354;Sentinela do Sul (RS);5290
2007;4320404;Serafina Corrêa (RS);13463
2007;4320453;Sério (RS);2399
2007;4320503;Sertão (RS);6663
2007;4320552;Sertão Santana (RS);5791
2007;4320578;Sete de Setembro (RS);2131
2007;4320602;Severiano de Almeida (RS);3907
2007;4320651;Silveira Martins (RS);2479
2007;4320677;Sinimbu (RS);10315
2007;4320701;Sobradinho (RS);14162
2007;4320800;Soledade (RS);29926
2007;4320859;Tabaí (RS);4046
2007;4320909;Tapejara (RS);17500
2007;4321006;Tapera (RS);10457
2007;4321105;Tapes (RS);16557
2007;4321204;Taquara (RS);53428
2007;4321303;Taquari (RS);25768
2007;4321329;Taquaruçu do Sul (RS);2849
2007;4321352;Tavares (RS);5160
2007;4321402;Tenente Portela (RS);13906
2007;4321436;Terra de Areia (RS);9709
2007;4321451;Teutônia (RS);25105
2007;4321469;Tio Hugo (RS);2593
2007;4321477;Tiradentes do Sul (RS);6928
2007;4321493;Toropi (RS);3070
2007;4321501;Torres (RS);32358
2007;4321600;Tramandaí (RS);39891
2007;4321626;Travesseiro (RS);2379
2007;4321634;Três Arroios (RS);3015
2007;4321667;Três Cachoeiras (RS);10390
2007;4321709;Três Coroas (RS);22905
2007;4321808;Três de Maio (RS);23333
2007;4321832;Três Forquilhas (RS);3073
2007;4321857;Três Palmeiras (RS);4388
2007;4321907;Três Passos (RS);23467
2007;4321956;Trindade do Sul (RS);5905
2007;4322004;Triunfo (RS);23976
2007;4322103;Tucunduva (RS);5907
2007;4322152;Tunas (RS);4378
2007;4322186;Tupanci do Sul (RS);1723
2007;4322202;Tupanciretã (RS);22556
2007;4322251;Tupandi (RS);3604
2007;4322301;Tuparendi (RS);8793
2007;4322327;Turuçu (RS);3829
2007;4322343;Ubiretama (RS);2440
2007;4322350;União da Serra (RS);1666
